count,m,k,n,type,ac_native,b_native,time_ns,gops
0,8,8192,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,5016883,53.5126
0,8,8192,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,4901969,54.7682
0,8,8192,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,8701454,30.8492
0,8,8192,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,1209524,222.017
0,8,8192,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,4363268,123.043
0,8,8192,4096,RKNN_INT8_MM_INT8_TO_INT32,0,1,4402059,121.953
0,8,8192,4096,RKNN_INT8_MM_INT8_TO_INT32,1,0,4401768,121.981
0,8,8192,4096,RKNN_INT8_MM_INT8_TO_INT32,1,1,4315144,124.412
0,8,8192,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,9874228,54.3688
0,8,8192,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,9900769,54.2261
0,8,8192,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,9842437,54.5456
0,8,8192,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,9863728,54.4295
0,8,8192,4096,RKNN_INT4_MM_INT4_TO_INT16,0,1,17167244,31.2715
0,8,8192,4096,RKNN_INT4_MM_INT4_TO_INT16,1,1,2166760,247.848
0,8,8192,8192,RKNN_INT8_MM_INT8_TO_INT32,0,0,8766203,122.482
0,8,8192,8192,RKNN_INT8_MM_INT8_TO_INT32,0,1,8652163,124.096
0,8,8192,8192,RKNN_INT8_MM_INT8_TO_INT32,1,0,8641954,124.254
0,8,8192,8192,RKNN_INT8_MM_INT8_TO_INT32,1,1,8535206,125.797
0,8,8192,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,19741456,54.3881
0,8,8192,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,19962536,53.786
0,8,8192,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,19459127,55.1763
0,8,8192,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,19401086,55.3413
0,8,8192,8192,RKNN_INT4_MM_INT4_TO_INT16,0,1,34456904,31.1608
0,8,8192,8192,RKNN_INT4_MM_INT4_TO_INT16,1,1,4393017,244.406
0,16,64,64,RKNN_INT8_MM_INT8_TO_INT32,0,0,241205,0.539419
0,16,64,64,RKNN_INT8_MM_INT8_TO_INT32,0,1,147290,0.884354
0,16,64,64,RKNN_INT8_MM_INT8_TO_INT32,1,0,326661,0.398773
0,16,64,64,RKNN_INT8_MM_INT8_TO_INT32,1,1,101790,1.28713
0,16,64,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,104416,1.25
0,16,64,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,97999,1.34021
0,16,64,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,40250,3.25
0,16,64,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,32958,4.0625
0,16,64,128,RKNN_INT8_MM_INT8_TO_INT32,0,0,43457,6.04651
0,16,64,128,RKNN_INT8_MM_INT8_TO_INT32,0,1,163914,1.59509
0,16,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,80790,3.25
0,16,64,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,122790,2.13115
0,16,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,84582,3.09524
0,16,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,90999,2.88889
0,16,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,74666,3.51351
0,16,64,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,125706,2.08
0,16,64,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,84290,3.09524
0,16,64,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,74374,3.51351
0,16,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,59207,8.81356
0,16,64,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,81374,6.41975
0,16,64,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,41999,12.6829
0,16,64,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,40249,13
0,16,64,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,66208,7.87879
0,16,64,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,71165,7.32394
0,16,64,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,69707,7.53623
0,16,64,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,71165,7.32394
0,16,64,256,RKNN_INT4_MM_INT4_TO_INT16,0,1,105874,4.95238
0,16,64,256,RKNN_INT4_MM_INT4_TO_INT16,1,1,66791,7.87879
0,16,64,512,RKNN_INT8_MM_INT8_TO_INT32,0,0,174998,5.97701
0,16,64,512,RKNN_INT8_MM_INT8_TO_INT32,0,1,161581,6.45963
0,16,64,512,RKNN_INT8_MM_INT8_TO_INT32,1,0,65915,16
0,16,64,512,RKNN_INT8_MM_INT8_TO_INT32,1,1,45791,23.1111
0,16,64,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,119290,8.7395
0,16,64,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,106165,9.81132
0,16,64,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,74374,14.0541
0,16,64,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,71166,14.6479
0,16,64,512,RKNN_INT4_MM_INT4_TO_INT16,0,1,200955,5.2
0,16,64,512,RKNN_INT4_MM_INT4_TO_INT16,1,1,66499,15.7576
0,16,64,1024,RKNN_INT8_MM_INT8_TO_INT32,0,0,212330,9.81132
0,16,64,1024,RKNN_INT8_MM_INT8_TO_INT32,0,1,160414,13
0,16,64,1024,RKNN_INT8_MM_INT8_TO_INT32,1,0,70874,29.7143
0,16,64,1024,RKNN_INT8_MM_INT8_TO_INT32,1,1,76708,27.3684
0,16,64,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,155164,13.4194
0,16,64,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,163914,12.7607
0,16,64,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,69124,30.1449
0,16,64,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,60374,34.6667
0,16,64,1024,RKNN_INT4_MM_INT4_TO_INT16,0,1,276788,7.53623
0,16,64,1024,RKNN_INT4_MM_INT4_TO_INT16,1,1,68833,30.5882
0,16,64,2048,RKNN_INT8_MM_INT8_TO_INT32,0,0,361078,11.5263
0,16,64,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,283495,14.7032
0,16,64,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,106165,39.2547
0,16,64,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,90707,46.2333
0,16,64,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,294287,14.1531
0,16,64,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,282329,14.7553
0,16,64,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,151373,27.5563
0,16,64,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,107915,38.8879
0,16,64,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,394035,10.5609
0,16,64,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,74082,56.2297
0,16,64,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,580992,14.35
0,16,64,4096,RKNN_INT8_MM_INT8_TO_INT32,0,1,593824,14.0354
0,16,64,4096,RKNN_INT8_MM_INT8_TO_INT32,1,0,153123,54.3987
0,16,64,4096,RKNN_INT8_MM_INT8_TO_INT32,1,1,185498,44.9892
0,16,64,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,454993,18.3326
0,16,64,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,629990,13.2321
0,16,64,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,247330,33.6964
0,16,64,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,190164,43.8053
0,16,64,4096,RKNN_INT4_MM_INT4_TO_INT16,0,1,615699,13.5333
0,16,64,4096,RKNN_INT4_MM_INT4_TO_INT16,1,1,87498,95.6667
0,16,64,8192,RKNN_INT8_MM_INT8_TO_INT32,0,0,1036568,16.0676
0,16,64,8192,RKNN_INT8_MM_INT8_TO_INT32,0,1,940028,17.7085
0,16,64,8192,RKNN_INT8_MM_INT8_TO_INT32,1,0,268621,62.1119
0,16,64,8192,RKNN_INT8_MM_INT8_TO_INT32,1,1,223414,74.6457
0,16,64,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,992526,16.7802
0,16,64,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,997485,16.6961
0,16,64,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,329870,50.5957
0,16,64,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,321995,51.8567
0,16,64,8192,RKNN_INT4_MM_INT4_TO_INT16,0,1,1342813,12.4039
0,16,64,8192,RKNN_INT4_MM_INT4_TO_INT16,1,1,141165,118.057
0,16,128,64,RKNN_INT8_MM_INT8_TO_INT32,0,0,94790,2.7766
0,16,128,64,RKNN_INT8_MM_INT8_TO_INT32,0,1,37333,7.05405
0,16,128,64,RKNN_INT8_MM_INT8_TO_INT32,1,0,29458,9
0,16,128,64,RKNN_INT8_MM_INT8_TO_INT32,1,1,30916,8.7
0,16,128,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,227205,1.14978
0,16,128,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,204163,1.27941
0,16,128,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,201247,1.29851
0,16,128,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,111415,2.35135
0,16,128,128,RKNN_INT8_MM_INT8_TO_INT32,0,0,66208,7.90909
0,16,128,128,RKNN_INT8_MM_INT8_TO_INT32,0,1,80499,6.525
0,16,128,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,63582,8.28571
0,16,128,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,58916,9
0,16,128,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,59791,8.84746
0,16,128,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,43166,12.1395
0,16,128,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,39958,13.3846
0,16,128,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,37333,14.1081
0,16,128,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,126289,4.14286
0,16,128,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,61832,8.55738
0,16,128,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,110832,9.49091
0,16,128,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,107915,9.75701
0,16,128,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,89832,11.7303
0,16,128,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,41708,25.4634
0,16,128,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,63874,16.5714
0,16,128,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,58333,18
0,16,128,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,58332,18
0,16,128,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,43166,24.2791
0,16,128,256,RKNN_INT4_MM_INT4_TO_INT16,0,1,175289,5.96571
0,16,128,256,RKNN_INT4_MM_INT4_TO_INT16,1,1,89832,11.7303
0,16,128,512,RKNN_INT8_MM_INT8_TO_INT32,0,0,133873,15.6992
0,16,128,512,RKNN_INT8_MM_INT8_TO_INT32,0,1,139414,15.0216
0,16,128,512,RKNN_INT8_MM_INT8_TO_INT32,1,0,46958,45.3913
0,16,128,512,RKNN_INT8_MM_INT8_TO_INT32,1,1,108207,19.3333
0,16,128,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,179081,11.6648
0,16,128,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,172665,12.1395
0,16,128,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,60958,34.8
0,16,128,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,55708,37.9636
0,16,128,512,RKNN_INT4_MM_INT4_TO_INT16,0,1,221371,9.44796
0,16,128,512,RKNN_INT4_MM_INT4_TO_INT16,1,1,95374,21.9789
0,16,128,1024,RKNN_INT8_MM_INT8_TO_INT32,0,0,226622,18.4823
0,16,128,1024,RKNN_INT8_MM_INT8_TO_INT32,0,1,215830,19.4279
0,16,128,1024,RKNN_INT8_MM_INT8_TO_INT32,1,0,114915,36.6404
0,16,128,1024,RKNN_INT8_MM_INT8_TO_INT32,1,1,82541,50.939
0,16,128,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,238579,17.5504
0,16,128,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,212622,19.7028
0,16,128,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,128040,32.6328
0,16,128,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,129790,32.3798
0,16,128,1024,RKNN_INT4_MM_INT4_TO_INT16,0,1,340370,12.2853
0,16,128,1024,RKNN_INT4_MM_INT4_TO_INT16,1,1,111415,37.6306
0,16,128,2048,RKNN_INT8_MM_INT8_TO_INT32,0,0,316453,26.4399
0,16,128,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,338620,24.7189
0,16,128,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,148456,56.4527
0,16,128,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,90999,92.8333
0,16,128,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,324912,25.787
0,16,128,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,320537,26.1094
0,16,128,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,144665,58.0208
0,16,128,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,183747,45.6557
0,16,128,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,536367,15.5877
0,16,128,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,81082,103.148
0,16,128,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,577200,28.9619
0,16,128,4096,RKNN_INT8_MM_INT8_TO_INT32,0,1,664699,25.1672
0,16,128,4096,RKNN_INT8_MM_INT8_TO_INT32,1,0,217289,77.0092
0,16,128,4096,RKNN_INT8_MM_INT8_TO_INT32,1,1,160123,104.444
0,16,128,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,577491,28.9619
0,16,128,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,529076,31.5898
0,16,128,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,237413,70.5105
0,16,128,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,275330,60.7673
0,16,128,4096,RKNN_INT4_MM_INT4_TO_INT16,0,1,906195,18.4448
0,16,128,4096,RKNN_INT4_MM_INT4_TO_INT16,1,1,153415,109.222
0,16,128,8192,RKNN_INT8_MM_INT8_TO_INT32,0,0,1093733,30.5791
0,16,128,8192,RKNN_INT8_MM_INT8_TO_INT32,0,1,1090525,30.6633
0,16,128,8192,RKNN_INT8_MM_INT8_TO_INT32,1,0,299537,111.783
0,16,128,8192,RKNN_INT8_MM_INT8_TO_INT32,1,1,316745,105.769
0,16,128,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,1137191,29.3958
0,16,128,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,1049985,31.8618
0,16,128,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,456451,73.2961
0,16,128,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,485618,68.9134
0,16,128,8192,RKNN_INT4_MM_INT4_TO_INT16,0,1,1726058,19.3644
0,16,128,8192,RKNN_INT4_MM_INT4_TO_INT16,1,1,245579,136.42
0,16,256,64,RKNN_INT8_MM_INT8_TO_INT32,0,0,60666,8.71667
0,16,256,64,RKNN_INT8_MM_INT8_TO_INT32,0,1,55999,9.50909
0,16,256,64,RKNN_INT8_MM_INT8_TO_INT32,1,0,42874,12.4524
0,16,256,64,RKNN_INT8_MM_INT8_TO_INT32,1,1,39958,13.4103
0,16,256,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,53958,9.86792
0,16,256,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,56874,9.33929
0,16,256,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,52499,10.0577
0,16,256,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,46957,11.3696
0,16,256,128,RKNN_INT8_MM_INT8_TO_INT32,0,0,73791,14.3288
0,16,256,128,RKNN_INT8_MM_INT8_TO_INT32,0,1,61541,17.1475
0,16,256,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,62999,16.871
0,16,256,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,65040,16.0923
0,16,256,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,128040,8.17188
0,16,256,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,106165,9.86792
0,16,256,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,60665,17.4333
0,16,256,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,51332,20.5098
0,16,256,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,107040,9.7757
0,16,256,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,35583,29.8857
0,16,256,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,62999,33.7581
0,16,256,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,68249,30.7794
0,16,256,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,104123,20.125
0,16,256,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,109957,19.2018
0,16,256,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,76415,27.5395
0,16,256,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,93332,22.5054
0,16,256,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,58333,36.0862
0,16,256,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,64458,32.7031
0,16,256,256,RKNN_INT4_MM_INT4_TO_INT16,0,1,265704,7.89811
0,16,256,256,RKNN_INT4_MM_INT4_TO_INT16,1,1,64457,32.7031
0,16,256,512,RKNN_INT8_MM_INT8_TO_INT32,0,0,166831,25.2169
0,16,256,512,RKNN_INT8_MM_INT8_TO_INT32,0,1,156040,26.8333
0,16,256,512,RKNN_INT8_MM_INT8_TO_INT32,1,0,64458,65.4062
0,16,256,512,RKNN_INT8_MM_INT8_TO_INT32,1,1,79332,52.9873
0,16,256,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,136498,30.7794
0,16,256,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,166831,25.2169
0,16,256,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,81665,51.679
0,16,256,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,86624,48.6744
0,16,256,512,RKNN_INT4_MM_INT4_TO_INT16,0,1,260746,16.1
0,16,256,512,RKNN_INT4_MM_INT4_TO_INT16,1,1,100624,41.86
0,16,256,1024,RKNN_INT8_MM_INT8_TO_INT32,0,0,197164,42.4975
0,16,256,1024,RKNN_INT8_MM_INT8_TO_INT32,0,1,201247,41.6517
0,16,256,1024,RKNN_INT8_MM_INT8_TO_INT32,1,0,90124,93.0222
0,16,256,1024,RKNN_INT8_MM_INT8_TO_INT32,1,1,85749,98.4941
0,16,256,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,194247,43.1546
0,16,256,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,223121,37.5426
0,16,256,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,131248,63.9084
0,16,256,1024,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,167123,50.1317
0,16,256,1024,RKNN_INT4_MM_INT4_TO_INT16,0,1,492909,17.0163
0,16,256,1024,RKNN_INT4_MM_INT4_TO_INT16,1,1,120165,69.7667
0,16,256,2048,RKNN_INT8_MM_INT8_TO_INT32,0,0,410077,40.839
0,16,256,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,391120,42.8235
0,16,256,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,191914,87.6649
0,16,256,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,135914,124.03
0,16,256,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,428160,39.1215
0,16,256,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,430494,38.9395
0,16,256,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,279413,60.0143
0,16,256,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,266288,62.9474
0,16,256,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,796238,21.0352
0,16,256,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,102373,164.157
0,16,256,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,692698,48.3931
0,16,256,4096,RKNN_INT8_MM_INT8_TO_INT32,0,1,672865,49.8333
0,16,256,4096,RKNN_INT8_MM_INT8_TO_INT32,1,0,302162,110.887
0,16,256,4096,RKNN_INT8_MM_INT8_TO_INT32,1,1,271246,123.572
0,16,256,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,770280,43.4909
0,16,256,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,667032,50.2069
0,16,256,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,445077,75.2539
0,16,256,4096,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,373911,89.7802
0,16,256,4096,RKNN_INT4_MM_INT4_TO_INT16,0,1,1411938,23.7335
0,16,256,4096,RKNN_INT4_MM_INT4_TO_INT16,1,1,159831,210.616
0,16,256,8192,RKNN_INT8_MM_INT8_TO_INT32,0,0,1262898,53.0721
0,16,256,8192,RKNN_INT8_MM_INT8_TO_INT32,0,1,1237814,54.1447
0,16,256,8192,RKNN_INT8_MM_INT8_TO_INT32,1,0,442744,151.532
0,16,256,8192,RKNN_INT8_MM_INT8_TO_INT32,1,1,473076,141.6
0,16,256,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,1333188,50.2453
0,16,256,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,1429437,46.8698
0,16,256,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,797405,84.0364
0,16,256,8192,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,762114,87.8963
0,16,256,8192,RKNN_INT4_MM_INT4_TO_INT16,0,1,2731418,24.5247
0,16,256,8192,RKNN_INT4_MM_INT4_TO_INT16,1,1,310621,216.055
0,16,512,64,RKNN_INT8_MM_INT8_TO_INT32,0,0,118123,8.87288
0,16,512,64,RKNN_INT8_MM_INT8_TO_INT32,0,1,111123,9.43243
0,16,512,64,RKNN_INT8_MM_INT8_TO_INT32,1,0,48416,21.8125
0,16,512,64,RKNN_INT8_MM_INT8_TO_INT32,1,1,38208,27.5526
0,16,512,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,61540,17.1639
0,16,512,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,103248,10.165
0,16,512,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,46083,22.7609
0,16,512,64,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,91582,11.5055
0,16,512,128,RKNN_INT8_MM_INT8_TO_INT32,0,0,103249,20.3398
0,16,512,128,RKNN_INT8_MM_INT8_TO_INT32,0,1,106165,19.7642
0,16,512,128,RKNN_INT8_MM_INT8_TO_INT32,1,0,46958,45.5435
0,16,512,128,RKNN_INT8_MM_INT8_TO_INT32,1,1,45208,46.5556
0,16,512,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,126873,16.627
0,16,512,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,114623,18.3772
0,16,512,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,104415,20.1442
0,16,512,128,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,106165,19.7642
0,16,512,128,RKNN_INT4_MM_INT4_TO_INT16,0,1,135040,15.5185
0,16,512,128,RKNN_INT4_MM_INT4_TO_INT16,1,1,89249,23.5393
0,16,512,256,RKNN_INT8_MM_INT8_TO_INT32,0,0,130665,32.2308
0,16,512,256,RKNN_INT8_MM_INT8_TO_INT32,0,1,129206,32.4806
0,16,512,256,RKNN_INT8_MM_INT8_TO_INT32,1,0,55999,76.1818
0,16,512,256,RKNN_INT8_MM_INT8_TO_INT32,1,1,101207,41.4851
0,16,512,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,95082,44.1053
0,16,512,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,96832,43.6458
0,16,512,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,125998,33.52
0,16,512,256,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,82540,51.0976
0,16,512,256,RKNN_INT4_MM_INT4_TO_INT16,0,1,220205,19.0455
0,16,512,256,RKNN_INT4_MM_INT4_TO_INT16,1,1,53957,79.0566
0,16,512,512,RKNN_INT8_MM_INT8_TO_INT32,0,0,194831,43.1959
0,16,512,512,RKNN_INT8_MM_INT8_TO_INT32,0,1,199497,42.1106
0,16,512,512,RKNN_INT8_MM_INT8_TO_INT32,1,0,85749,98.5882
0,16,512,512,RKNN_INT8_MM_INT8_TO_INT32,1,1,128915,65.4688
0,16,512,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,158372,53.038
0,16,512,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,209413,40.0957
0,16,512,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,131540,63.9695
0,16,512,512,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,172956,48.7209
0,16,512,512,RKNN_INT4_MM_INT4_TO_INT16,0,1,404244,20.7426
0,16,512,512,RKNN_INT4_MM_INT4_TO_INT16,1,1,113457,74.1593
