count,m,k,n,type,ac_native,b_native,time_ns,gops
8,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2282547,235.148
9,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2284881,234.942
10,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2377629,225.75
11,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2321630,231.197
12,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2274089,235.975
13,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2267089,236.704
14,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2459586,218.222
15,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2293047,234.02
16,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2397754,223.866
17,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2427795,221.099
18,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2391338,224.428
19,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2254547,238.069
20,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2175215,246.716
21,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2274964,235.975
22,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2358088,227.569
23,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2448503,219.203
24,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2445878,219.472
25,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2419628,221.831
26,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2467753,217.514
27,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2315506,231.796
28,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2163549,248.085
29,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,0,1,2302672,233.105
0,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,1088483,493.206
1,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,1000401,536.608
2,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,975318,550.367
3,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,991068,541.481
4,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,969776,553.775
5,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,942360,569.648
6,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,965984,556.07
7,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,827446,648.861
8,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,799446,671.599
9,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,800029,670.76
10,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,764154,702.366
11,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,757738,708.861
12,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,745488,720.279
13,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,814904,659.224
14,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,802654,669.087
15,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,798571,672.441
16,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,757738,708.861
17,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,765904,701.448
18,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,799446,671.599
19,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,719822,746.325
20,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,658865,815.514
21,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,657698,816.755
22,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,765613,701.448
23,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,806738,665.767
24,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,828320,648.077
25,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,797696,673.285
26,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,796529,674.131
27,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,792738,677.535
28,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,783112,685.323
29,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,0,782530,686.199
0,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,757446,708.861
1,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,688905,779.953
2,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,644574,833.242
3,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,692697,775.445
4,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,697656,769.882
5,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,636990,843.723
6,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,646615,830.663
7,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,636407,843.723
8,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,655365,819.249
9,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,653031,821.758
10,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,643115,834.538
11,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,639324,839.762
12,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,737905,728.098
13,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,787196,681.84
14,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,786029,682.707
15,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,733239,732.071
16,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,734113,731.074
17,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,920485,583.27
18,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,832404,644.962
19,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,792446,677.535
20,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,720114,745.289
21,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,846403,634.288
22,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,734405,731.074
23,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,739071,726.127
24,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,948776,566.042
25,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,928068,578.241
26,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,879944,610.476
27,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,876153,612.566
28,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,884611,607.023
29,128,1024,2048,RKNN_INT8_MM_INT8_TO_INT32,1,1,825403,650.434
0,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2273797,236.079
1,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2015093,266.307
2,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2069925,259.356
3,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2077217,258.357
4,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2180466,246.15
5,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2199132,244.024
6,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2335630,229.811
7,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2350504,228.344
8,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2182508,245.925
9,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2218965,241.933
10,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2212549,242.59
11,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2249881,238.598
12,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2139341,250.869
13,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2117467,253.476
14,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2265631,236.913
15,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2270298,236.391
16,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2222174,241.498
17,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2353421,228.053
18,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2146633,250.05
19,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2191257,244.915
20,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2218382,241.933
21,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2190382,245.026
22,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2154507,249.122
23,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2149841,249.701
24,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2091801,256.627
25,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2214299,242.37
26,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2233256,240.308
27,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2278755,235.561
28,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2203798,243.581
29,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,0,2099092,255.649
0,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2183674,245.812
1,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2097634,255.893
2,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,1993511,269.246
3,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2062342,260.237
4,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,1966386,272.944
5,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2047176,262.144
6,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2008677,267.235
7,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,1931387,277.891
8,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2206715,243.249
9,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2123883,252.759
10,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2057093,260.869
11,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2250465,238.492
12,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2144008,250.284
13,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2114842,253.835
14,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2134674,251.456
15,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2137300,251.103
16,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2014510,266.439
17,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2181633,246.038
18,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2351963,228.247
19,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2361587,227.28
20,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2320172,231.297
21,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2243464,239.237
22,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2149549,249.701
23,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2148382,249.818
24,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2127967,252.284
25,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2111925,254.196
26,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2227131,240.956
27,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2265339,236.913
28,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2273798,236.079
29,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,0,1,2268548,236.6
0,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1596266,336.221
1,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1481352,362.328
2,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1567392,342.443
3,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1495643,358.935
4,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1500310,357.739
5,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1473185,364.296
6,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1493893,359.416
7,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1483393,361.84
8,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1618350,331.649
9,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1819096,295.002
10,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1610558,333.297
11,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1514601,354.431
12,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1575559,340.703
13,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1611725,333.09
14,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1684182,318.651
15,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1696015,316.396
16,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1648765,325.612
17,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1636807,328
18,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1630391,329.207
19,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1530643,350.724
20,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1556892,344.864
21,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,1099566,488.269
22,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,964526,556.647
23,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,980568,547.559
24,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,981442,547.001
25,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,905319,592.937
26,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,986693,544.227
27,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,971818,552.634
28,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,981443,547.001
29,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,0,983484,545.888
0,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,866820,619.64
1,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,840278,638.819
2,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,838820,640.344
3,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,838237,640.344
4,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,877903,611.868
5,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,839112,639.58
6,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,839404,639.58
7,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,838237,640.344
8,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,800029,670.76
9,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,936235,573.299
10,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,825112,650.434
11,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,822779,652.808
12,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,904569,593.593
13,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,922819,582.004
14,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,917569,585.178
15,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,967734,554.92
16,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,1011192,530.77
17,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,1035108,518.462
18,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,1034817,518.963
19,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,1049108,511.542
20,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,1043567,514.485
21,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,1104233,486.058
22,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,1078858,497.781
23,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,1011942,530.77
24,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,1072441,500.567
25,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,1163148,461.4
26,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,993109,540.391
27,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,992234,540.935
28,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,991360,541.481
29,128,1024,2048,RKNN_FLOAT16_MM_FLOAT16_TO_FLOAT32,1,1,994568,539.847
0,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12252724,43.7976
1,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12403513,43.2644
2,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12408179,43.2469
3,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12505303,42.9115
4,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12343430,43.4747
5,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12428888,43.1773
6,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12485178,42.9802
7,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12507345,42.9046
8,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12498886,42.9355
9,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12498594,42.9355
10,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12498012,42.9355
11,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12500053,42.9286
12,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12537677,42.8019
13,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12510553,42.8943
14,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12527760,42.8361
15,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12390096,43.3098
16,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12365013,43.3973
17,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12483136,42.9871
18,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12351889,43.4465
19,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12454845,43.0872
20,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12432970,43.1634
21,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12402929,43.2679
22,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12449304,43.1045
23,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12404096,43.2609
24,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12459220,43.0699
25,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12408763,43.2469
26,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12286098,43.6764
27,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12361514,43.4114
28,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12218224,43.9195
29,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,0,1,12218307,43.9195
0,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,493493,1088.45
1,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,449159,1195.12
2,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,446826,1203.16
3,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,445951,1205.86
4,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,445952,1205.86
5,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,443618,1211.3
6,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,444785,1208.58
7,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,317036,1692.77
8,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,298662,1800.7
9,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,296328,1812.86
10,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,297496,1806.76
11,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,435160,1233.58
12,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,317620,1692.77
13,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,298954,1800.7
14,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,296037,1812.86
15,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,294870,1825.2
16,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,295454,1819.01
17,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,323453,1661.33
18,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,297787,1806.76
19,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,294870,1825.2
20,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,299537,1794.68
21,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,373619,1438.63
22,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,311495,1725.43
23,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,298078,1800.7
24,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,342994,1569.03
25,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,277662,1937.21
26,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,275037,1951.3
27,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,319953,1682.16
28,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,354370,1515.84
29,128,1024,2048,RKNN_INT4_MM_INT4_TO_INT16,1,1,409785,1312
0,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,2749790,390.403
1,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,2822122,380.304
2,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,2827372,379.631
3,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,5288125,202.953
4,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,5217835,205.715
5,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,5053920,212.392
6,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,5188960,206.865
7,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,4902840,218.935
8,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,5584746,192.195
9,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,5433373,197.537
10,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,5524954,194.283
11,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,5100586,210.435
12,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,5312916,202.036
13,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,4925881,217.912
14,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,5307083,202.227
15,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,5481497,195.807
16,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,5394290,198.965
17,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,5387874,199.224
18,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,5251667,204.383
19,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,5088629,210.931
20,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,5000255,214.643
21,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,4871049,220.328
22,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,4993255,214.944
23,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,5015421,214.001
24,128,1024,4096,RKNN_INT8_MM_INT8_TO_INT32,0,0,4978380,215.592
